Dia da semana;Data;Hora;Umidade solo;Umidade Ambiente;Temperatura;Volume �gua (L)
Sexta;15/09/2023;19:55;74;52;23,4;0
Sexta;15/09/2023;20:05;74;52;23,3;0
Sexta;15/09/2023;20:15;74;52;23,3;0
Sexta;15/09/2023;20:25;74;52;23,3;0
Sexta;15/09/2023;20:35;74;52;23,3;0
Sexta;15/09/2023;20:45;74;52;23,3;0
Sexta;15/09/2023;20:55;74;52;23,2;0
Sexta;15/09/2023;21:06;73;52;23,2;0
Sexta;15/09/2023;21:16;73;52;23,1;0
Sexta;15/09/2023;21:26;73;53;23,1;0
Sexta;15/09/2023;21:36;73;53;23,1;0
Sexta;15/09/2023;21:46;73;53;23,1;0
Sexta;15/09/2023;21:56;73;53;23,1;0
Sexta;15/09/2023;22:06;73;53;23,1;0
Sexta;15/09/2023;22:16;73;53;23;0
Sexta;15/09/2023;22:26;73;53;23,1;0
Sexta;15/09/2023;22:36;73;53;23;0
Sexta;15/09/2023;22:46;73;53;23;0
Sexta;15/09/2023;22:56;73;53;22,9;0
Sexta;15/09/2023;23:06;73;53;22,9;0
Sexta;15/09/2023;23:16;73;53;22,9;0
Sexta;15/09/2023;23:26;73;53;22,9;0
Sexta;15/09/2023;23:36;73;53;22,9;0
Sexta;15/09/2023;23:46;70;53;22,8;0
Sexta;15/09/2023;23:56;72;53;22,8;0
Sábado;16/09/2023;00:06;73;53;22,8;0
Sábado;16/09/2023;00:16;72;53;22,8;0
Sábado;16/09/2023;00:26;72;53;22,8;0
Sábado;16/09/2023;00:36;72;53;22,8;0
Sábado;16/09/2023;00:46;72;53;22,7;0
Sábado;16/09/2023;00:56;72;53;22,7;0
Sábado;16/09/2023;01:06;72;53;22,7;0
Sábado;16/09/2023;01:16;72;53;22,7;0
Sábado;16/09/2023;01:26;72;53;22,7;0
Sábado;16/09/2023;01:36;72;53;22,6;0
Sábado;16/09/2023;01:46;72;53;22,6;0
Sábado;16/09/2023;01:56;72;53;22,6;0
Sábado;16/09/2023;02:07;72;53;22,6;0
Sábado;16/09/2023;02:17;72;53;22,6;0
Sábado;16/09/2023;02:27;72;54;22,5;0
Sábado;16/09/2023;02:37;72;54;22,5;0
Sábado;16/09/2023;02:47;72;54;22,5;0
Sábado;16/09/2023;02:57;72;54;22,5;0
Sábado;16/09/2023;03:07;72;54;22,5;0
Sábado;16/09/2023;03:17;72;54;22,4;0
Sábado;16/09/2023;03:27;72;54;22,4;0
Sábado;16/09/2023;03:37;72;54;22,3;0
Sábado;16/09/2023;03:47;72;54;22,3;0
Sábado;16/09/2023;03:57;72;54;22,3;0
Sábado;16/09/2023;04:07;72;54;22,3;0
Sábado;16/09/2023;04:17;72;54;22,3;0
Sábado;16/09/2023;04:27;72;54;22,2;0
Sábado;16/09/2023;04:37;72;54;22,2;0
Sábado;16/09/2023;04:47;72;54;22,2;0
Sábado;16/09/2023;04:57;72;54;22,1;0
Sábado;16/09/2023;05:07;72;54;22,1;0
Sábado;16/09/2023;05:17;72;54;22,1;0
Sábado;16/09/2023;05:27;72;54;22;0
Sábado;16/09/2023;05:37;72;54;22;0
Sábado;16/09/2023;05:47;72;54;22;0
Sábado;16/09/2023;05:57;72;54;22;0
Sábado;16/09/2023;06:07;72;54;21,9;0
Sábado;16/09/2023;06:17;72;54;21,9;0
Sábado;16/09/2023;06:27;72;54;22;0
Sábado;16/09/2023;06:37;74;54;22;0
Sábado;16/09/2023;06:47;70;54;22,1;0
Sábado;16/09/2023;06:57;72;53;22,2;0
Sábado;16/09/2023;07:08;72;53;22,2;0
Sábado;16/09/2023;07:18;72;53;22,2;0
Sábado;16/09/2023;07:28;72;53;22,2;0
Sábado;16/09/2023;07:38;72;53;22,3;0
Sábado;16/09/2023;07:48;72;53;22,3;0
Sábado;16/09/2023;07:58;72;53;22,4;0
Sábado;16/09/2023;08:08;72;53;22,4;0
Sábado;16/09/2023;08:18;72;53;22,4;0
Sábado;16/09/2023;08:28;71;52;22,5;0
Sábado;16/09/2023;08:38;72;52;22,5;0
Sábado;16/09/2023;08:48;71;52;22,5;0
Sábado;16/09/2023;08:58;72;52;22,5;0
Sábado;16/09/2023;09:08;71;53;22,6;0
Sábado;16/09/2023;09:18;72;53;22,6;0
Sábado;16/09/2023;09:28;71;53;22,6;0
Sábado;16/09/2023;09:38;71;53;22,6;0
Sábado;16/09/2023;09:48;71;53;22,6;0
Sábado;16/09/2023;09:58;71;53;22,5;0
Sábado;16/09/2023;10:08;71;54;22,6;0
Sábado;16/09/2023;10:18;71;54;22,6;0
Sábado;16/09/2023;10:28;71;54;22,6;0
Sábado;16/09/2023;10:38;71;54;22,6;0
Sábado;16/09/2023;10:48;71;54;22,7;0
Sábado;16/09/2023;10:58;71;54;22,9;0
Sábado;16/09/2023;11:08;73;53;23,1;0
Sábado;16/09/2023;11:18;71;53;23,2;0
Sábado;16/09/2023;11:28;69;54;23,3;0
Sábado;16/09/2023;11:38;72;54;23,4;0
Sábado;16/09/2023;11:48;72;53;23,5;0
Sábado;16/09/2023;11:58;71;54;23,4;0
Sábado;16/09/2023;12:09;71;54;23,3;0
Sábado;16/09/2023;12:19;71;55;23,2;0
Sábado;16/09/2023;12:29;71;55;23,2;0
Sábado;16/09/2023;12:39;71;56;23,2;0
Sábado;16/09/2023;12:49;71;56;23,3;0
Sábado;16/09/2023;12:59;72;56;23,3;0
Sábado;16/09/2023;13:09;72;56;23,3;0
Sábado;16/09/2023;13:19;72;56;23,4;0
Sábado;16/09/2023;13:29;72;57;23,5;0
Sábado;16/09/2023;13:39;72;57;23,5;0
Sábado;16/09/2023;13:49;72;57;23,5;0
Sábado;16/09/2023;13:59;72;57;23,6;0
Sábado;16/09/2023;14:09;72;57;23,6;0
Sábado;16/09/2023;14:19;72;57;23,7;0
Sábado;16/09/2023;14:29;72;57;23,7;0
Sábado;16/09/2023;14:39;72;57;23,8;0
Sábado;16/09/2023;14:49;72;57;23,8;0
Sábado;16/09/2023;14:59;72;57;23,9;0
Sábado;16/09/2023;15:09;72;57;24;0
Sábado;16/09/2023;15:19;72;57;24;0
Sábado;16/09/2023;15:29;72;56;24,1;0
Sábado;16/09/2023;15:39;72;56;24,1;0
Sábado;16/09/2023;15:49;72;56;24,2;0
Sábado;16/09/2023;15:59;72;56;24,2;0
Sábado;16/09/2023;16:09;72;56;24,4;0
Sábado;16/09/2023;16:19;72;56;24,4;0
Sábado;16/09/2023;16:29;72;56;24,4;0
Sábado;16/09/2023;16:39;72;56;24,4;0
Sábado;16/09/2023;16:49;72;56;24,5;0
Sábado;16/09/2023;16:59;72;55;24,6;0
Sábado;16/09/2023;17:09;72;55;24,6;0
Sábado;16/09/2023;17:19;72;55;24,6;0
Sábado;16/09/2023;17:29;72;55;24,7;0
Sábado;16/09/2023;17:39;72;56;24,7;0
Sábado;16/09/2023;17:49;74;56;24,7;0
Sábado;16/09/2023;17:59;72;56;24,7;0
Sábado;16/09/2023;18:09;72;56;24,7;0
Sábado;16/09/2023;18:19;72;56;24,7;0
Sábado;16/09/2023;18:29;72;56;24,7;0
Sábado;16/09/2023;18:39;72;56;24,8;0
Sábado;16/09/2023;18:49;72;56;24,8;0
Sábado;16/09/2023;18:59;72;56;24,8;0
Sábado;16/09/2023;19:09;72;56;24,8;0
Sábado;16/09/2023;19:19;72;56;24,8;0
Sábado;16/09/2023;19:29;72;56;24,8;0
Sábado;16/09/2023;19:39;72;56;24,8;0
Sábado;16/09/2023;19:49;72;56;24,8;0
Sábado;16/09/2023;19:59;72;56;24,8;0
Sábado;16/09/2023;20:09;72;56;24,8;0
Sábado;16/09/2023;20:19;72;56;24,8;0
Sábado;16/09/2023;20:29;72;56;24,8;0
Sábado;16/09/2023;20:39;72;56;24,8;0
Sábado;16/09/2023;20:49;72;56;24,8;0
Sábado;16/09/2023;20:59;72;56;24,8;0
Sábado;16/09/2023;21:09;72;56;24,8;0
Sábado;16/09/2023;21:19;72;56;24,8;0
Sábado;16/09/2023;21:29;72;56;24,8;0
Sábado;16/09/2023;21:39;72;56;24,8;0
Sábado;16/09/2023;21:49;72;56;24,8;0
Sábado;16/09/2023;21:59;72;56;24,8;0
Sábado;16/09/2023;22:09;72;56;24,8;0
Sábado;16/09/2023;22:19;72;56;24,8;0
Sábado;16/09/2023;22:29;72;56;24,8;0
Sábado;16/09/2023;22:39;72;56;24,8;0
Sábado;16/09/2023;22:49;72;56;24,8;0
Sábado;16/09/2023;22:59;72;56;24,8;0
Sábado;16/09/2023;23:09;72;56;24,8;0
Sábado;16/09/2023;23:19;73;57;24,8;0
Sábado;16/09/2023;23:29;72;57;24,7;0
Sábado;16/09/2023;23:39;72;57;24,7;0
Sábado;16/09/2023;23:49;72;57;24,7;0
Sábado;16/09/2023;23:59;72;57;24,7;0
Domingo;17/09/2023;00:09;72;57;24,7;0
Domingo;17/09/2023;00:19;72;57;24,6;0
Domingo;17/09/2023;00:29;72;57;24,7;0
Domingo;17/09/2023;00:39;72;57;24,6;0
Domingo;17/09/2023;00:49;72;57;24,6;0
Domingo;17/09/2023;00:59;72;58;24,6;0
Domingo;17/09/2023;01:09;72;58;24,6;0
Domingo;17/09/2023;01:19;72;58;24,6;0
Domingo;17/09/2023;01:29;72;58;24,6;0
Domingo;17/09/2023;01:39;72;58;24,5;0
Domingo;17/09/2023;01:49;72;58;24,6;0
Domingo;17/09/2023;01:59;72;58;24,5;0
Domingo;17/09/2023;02:09;72;58;24,5;0
Domingo;17/09/2023;02:19;72;58;24,5;0
Domingo;17/09/2023;02:29;72;58;24,5;0
Domingo;17/09/2023;02:39;72;58;24,4;0
Domingo;17/09/2023;02:49;73;58;24,4;0
Domingo;17/09/2023;03:00;72;58;24,4;0
Domingo;17/09/2023;03:10;72;58;24,4;0
Domingo;17/09/2023;03:20;72;58;24,4;0
Domingo;17/09/2023;03:30;72;58;24,4;0
Domingo;17/09/2023;03:40;72;58;24,4;0
Domingo;17/09/2023;03:50;72;58;24,3;0
Domingo;17/09/2023;04:00;71;58;24,3;0
Domingo;17/09/2023;04:10;71;58;24,3;0
Domingo;17/09/2023;04:20;71;58;24,3;0
Domingo;17/09/2023;04:30;72;58;24,3;0
Domingo;17/09/2023;04:40;72;58;24,3;0
Domingo;17/09/2023;04:50;70;58;24,2;0
Domingo;17/09/2023;05:00;72;58;24,2;0
Domingo;17/09/2023;05:10;71;58;24,2;0
Domingo;17/09/2023;05:20;71;58;24,2;0
Domingo;17/09/2023;05:30;71;58;24,1;0
Domingo;17/09/2023;05:40;71;58;24,1;0
Domingo;17/09/2023;05:50;71;58;24,1;0
Domingo;17/09/2023;06:00;71;58;24,1;0
Domingo;17/09/2023;06:10;71;58;24,1;0
Domingo;17/09/2023;06:20;71;58;24,1;0
Domingo;17/09/2023;06:30;71;58;24,2;0
Domingo;17/09/2023;06:40;72;57;24,2;0
Domingo;17/09/2023;06:50;71;57;24,3;0
Domingo;17/09/2023;07:00;71;57;24,3;0
Domingo;17/09/2023;07:10;71;57;24,3;0
Domingo;17/09/2023;07:20;71;57;24,4;0
Domingo;17/09/2023;07:30;71;57;24,4;0
Domingo;17/09/2023;07:40;71;57;24,5;0
Domingo;17/09/2023;07:50;71;56;24,5;0
Domingo;17/09/2023;08:00;71;56;24,6;0
Domingo;17/09/2023;08:10;71;56;24,6;0
Domingo;17/09/2023;08:20;71;56;24,6;0
Domingo;17/09/2023;08:30;71;56;24,7;0
Domingo;17/09/2023;08:40;71;56;24,7;0
Domingo;17/09/2023;08:50;71;57;24,7;0
Domingo;17/09/2023;09:00;71;57;24,7;0
Domingo;17/09/2023;09:10;71;57;24,8;0
Domingo;17/09/2023;09:20;71;57;24,8;0
Domingo;17/09/2023;09:30;70;57;24,8;0
Domingo;17/09/2023;09:40;71;57;24,9;0
Domingo;17/09/2023;09:50;71;57;24,9;0
Domingo;17/09/2023;10:00;69;57;24,9;0
Domingo;17/09/2023;10:10;70;57;24,9;0
Domingo;17/09/2023;10:20;71;58;25;0
Domingo;17/09/2023;10:30;71;58;25;0
Domingo;17/09/2023;10:40;71;58;25;0
Domingo;17/09/2023;10:50;71;58;25,1;0
Domingo;17/09/2023;11:00;71;58;25,2;0
Domingo;17/09/2023;11:10;71;58;25,4;0
Domingo;17/09/2023;11:20;70;58;25,5;0
Domingo;17/09/2023;11:30;71;57;25,6;0
Domingo;17/09/2023;11:40;71;57;25,7;0
Domingo;17/09/2023;11:50;71;57;25,9;0
Domingo;17/09/2023;12:00;71;57;25,8;0
Domingo;17/09/2023;12:10;71;58;25,7;0
Domingo;17/09/2023;12:20;71;58;25,6;0
Domingo;17/09/2023;12:30;71;58;25,7;0
Domingo;17/09/2023;12:40;71;58;25,7;0
Domingo;17/09/2023;12:50;71;58;25,7;0
Domingo;17/09/2023;13:00;71;58;25,7;0
Domingo;17/09/2023;13:10;71;58;25,7;0
Domingo;17/09/2023;13:20;71;58;25,8;0
Domingo;17/09/2023;13:30;72;58;25,8;0
Domingo;17/09/2023;13:40;71;58;25,9;0
Domingo;17/09/2023;13:50;71;58;25,9;0
Domingo;17/09/2023;14:00;71;58;25,9;0
Domingo;17/09/2023;14:10;71;58;26;0
Domingo;17/09/2023;14:20;71;57;26;0
Domingo;17/09/2023;14:30;71;57;26,1;0
Domingo;17/09/2023;14:40;71;57;26,1;0
Domingo;17/09/2023;14:50;71;57;26,2;0
Domingo;17/09/2023;15:00;71;57;26,3;0
Domingo;17/09/2023;15:10;71;57;26,3;0
Domingo;17/09/2023;15:20;71;57;26,3;0
Domingo;17/09/2023;15:30;71;56;26,4;0
Domingo;17/09/2023;15:40;71;56;26,4;0
Domingo;17/09/2023;15:50;72;56;26,5;0
Domingo;17/09/2023;16:00;71;55;26,5;0
Domingo;17/09/2023;16:10;71;55;26,6;0
Domingo;17/09/2023;16:20;71;55;26,6;0
Domingo;17/09/2023;16:30;71;55;26,7;0
Domingo;17/09/2023;16:40;71;54;26,7;0
Domingo;17/09/2023;16:50;72;54;26,8;0
Domingo;17/09/2023;17:00;71;54;26,8;0
Domingo;17/09/2023;17:10;71;54;26,9;0
Domingo;17/09/2023;17:21;72;54;26,9;0
Domingo;17/09/2023;17:31;71;54;26,9;0
Domingo;17/09/2023;17:41;71;54;26,9;0
Domingo;17/09/2023;17:51;71;54;26,9;0
Domingo;17/09/2023;18:01;72;54;26,9;0
Domingo;17/09/2023;18:11;71;54;27;0
Domingo;17/09/2023;18:21;71;54;26,9;0
Domingo;17/09/2023;18:31;71;54;27;0
Domingo;17/09/2023;18:41;71;54;26,9;0
Domingo;17/09/2023;18:51;71;54;27;0
Domingo;17/09/2023;19:01;71;54;27;0
Domingo;17/09/2023;19:11;71;54;27;0
Domingo;17/09/2023;19:21;71;54;27;0
Domingo;17/09/2023;19:31;71;54;27;0
Domingo;17/09/2023;19:41;71;55;27;0
Domingo;17/09/2023;19:51;71;55;27;0
Domingo;17/09/2023;20:01;71;55;27;0
Domingo;17/09/2023;20:11;71;55;27;0
Domingo;17/09/2023;20:21;71;55;27;0
Domingo;17/09/2023;20:31;71;55;27;0
Domingo;17/09/2023;20:41;71;55;27;0
Domingo;17/09/2023;20:51;71;54;27;0
Domingo;17/09/2023;21:01;71;54;27;0
Domingo;17/09/2023;21:11;70;55;27;0
Domingo;17/09/2023;21:21;71;54;27;0
Domingo;17/09/2023;21:31;71;54;27;0
Domingo;17/09/2023;21:41;71;54;27;0
Domingo;17/09/2023;21:51;70;54;27,1;0
Domingo;17/09/2023;22:01;70;54;27;0
Domingo;17/09/2023;22:11;70;54;27;0
Domingo;17/09/2023;22:21;70;54;27;0
Domingo;17/09/2023;22:31;70;54;27,1;0
Domingo;17/09/2023;22:41;70;54;27;0
Domingo;17/09/2023;22:51;70;54;27;0
Domingo;17/09/2023;23:01;70;54;27;0
Domingo;17/09/2023;23:11;70;55;27;0
Domingo;17/09/2023;23:21;70;55;27;0
Domingo;17/09/2023;23:32;70;55;26,9;0
Domingo;17/09/2023;23:42;70;55;26,9;0
Domingo;17/09/2023;23:52;70;55;26,9;0
Segunda;18/09/2023;00:02;70;55;26,9;0
Segunda;18/09/2023;00:12;70;55;26,9;0
Segunda;18/09/2023;00:22;70;55;26,9;0
Segunda;18/09/2023;00:32;70;55;26,9;0
Segunda;18/09/2023;00:42;70;55;26,9;0
Segunda;18/09/2023;00:52;70;55;26,8;0
Segunda;18/09/2023;01:02;70;55;26,8;0
Segunda;18/09/2023;01:12;70;55;26,8;0
Segunda;18/09/2023;01:22;70;55;26,8;0
Segunda;18/09/2023;01:32;70;55;26,8;0
Segunda;18/09/2023;01:42;70;55;26,7;0
Segunda;18/09/2023;01:52;70;55;26,7;0
Segunda;18/09/2023;02:02;70;55;26,7;0
Segunda;18/09/2023;02:12;70;55;26,7;0
Segunda;18/09/2023;02:22;70;55;26,7;0
Segunda;18/09/2023;02:32;70;55;26,7;0
Segunda;18/09/2023;02:42;70;55;26,6;0
Segunda;18/09/2023;02:52;69;55;26,6;0
Segunda;18/09/2023;03:02;70;55;26,6;0
Segunda;18/09/2023;03:12;70;55;26,5;0
Segunda;18/09/2023;03:22;70;56;26,5;0
Segunda;18/09/2023;03:32;70;56;26,5;0
Segunda;18/09/2023;03:42;70;56;26,5;0
Segunda;18/09/2023;03:52;70;56;26,5;0
Segunda;18/09/2023;04:02;70;56;26,4;0
Segunda;18/09/2023;04:12;70;56;26,4;0
Segunda;18/09/2023;04:22;70;56;26,4;0
Segunda;18/09/2023;04:32;70;56;26,4;0
Segunda;18/09/2023;04:42;70;56;26,4;0
Segunda;18/09/2023;04:52;70;56;26,4;0
Segunda;18/09/2023;05:02;69;56;26,3;0
Segunda;18/09/2023;05:12;69;56;26,3;0
Segunda;18/09/2023;05:22;69;56;26,2;0
Segunda;18/09/2023;05:33;69;56;26,2;0
Segunda;18/09/2023;05:43;69;56;26,2;0
Segunda;18/09/2023;05:53;69;56;26,2;0
Segunda;18/09/2023;06:03;69;56;26,2;0
Segunda;18/09/2023;06:13;69;56;26,2;0
Segunda;18/09/2023;06:23;69;56;26,2;0
Segunda;18/09/2023;06:33;69;56;26,2;0
Segunda;18/09/2023;06:43;70;56;26,3;0
Segunda;18/09/2023;06:53;69;55;26,3;0
Segunda;18/09/2023;07:03;69;55;26,4;0
Segunda;18/09/2023;07:13;69;55;26,4;0
Segunda;18/09/2023;07:23;69;55;26,4;0
Segunda;18/09/2023;07:33;69;55;26,5;0
Segunda;18/09/2023;07:43;69;54;26,5;0
Segunda;18/09/2023;07:53;69;54;26,6;0
Segunda;18/09/2023;08:03;69;54;26,6;0
Segunda;18/09/2023;08:13;69;54;26,7;0
Segunda;18/09/2023;08:23;68;54;26,7;0
Segunda;18/09/2023;08:33;68;54;26,7;0
Segunda;18/09/2023;08:43;68;55;26,8;0
Segunda;18/09/2023;08:53;69;55;26,8;0
Segunda;18/09/2023;09:03;69;56;27;0
Segunda;18/09/2023;09:13;69;55;27,2;0
Segunda;18/09/2023;09:23;69;55;27,3;0
Segunda;18/09/2023;09:33;69;54;27,5;0
Segunda;18/09/2023;09:37;0;53;27,5;0
Segunda;18/09/2023;09:37;61;53;27,5;0
Segunda;18/09/2023;09:39;46;53;27,7;0
Segunda;18/09/2023;09:39;67;53;27,7;0
Segunda;18/09/2023;09:43;76;52;27,8;0
Segunda;18/09/2023;09:47;37;52;28;0
Segunda;18/09/2023;09:47;60;52;28;0
Segunda;18/09/2023;09:53;59;52;27,9;0
Segunda;18/09/2023;10:03;54;51;28;0
Segunda;18/09/2023;10:03;61;51;28;0
Segunda;18/09/2023;10:03;56;51;28;0
Segunda;18/09/2023;10:04;54;51;28;0
Segunda;18/09/2023;10:04;61;51;28;0
Segunda;18/09/2023;10:04;54;51;28;0
Segunda;18/09/2023;10:04;60;51;28;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;61;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;53;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:05;54;52;28,1;0
Segunda;18/09/2023;10:05;60;52;28,1;0
Segunda;18/09/2023;10:06;54;52;28,1;0
Segunda;18/09/2023;10:06;60;52;28,1;0
Segunda;18/09/2023;10:06;53;52;28,1;0
Segunda;18/09/2023;10:06;60;52;28,1;0
Segunda;18/09/2023;10:06;53;52;28,1;0
Segunda;18/09/2023;10:06;60;52;28,1;0
Segunda;18/09/2023;10:06;53;52;28,2;0
Segunda;18/09/2023;10:06;61;52;28,2;0,01
Segunda;18/09/2023;10:06;54;52;28,2;0
Segunda;18/09/2023;10:06;60;52;28,2;0
Segunda;18/09/2023;10:06;54;52;28,2;0
Segunda;18/09/2023;10:06;61;52;28,2;0
Segunda;18/09/2023;10:06;54;52;28,2;0
Segunda;18/09/2023;10:06;61;52;28,2;0
Segunda;18/09/2023;10:06;53;52;28,2;0
Segunda;18/09/2023;10:06;60;52;28,2;0,01
Segunda;18/09/2023;10:06;53;51;28,1;0
Segunda;18/09/2023;10:06;60;51;28,1;0,01
Segunda;18/09/2023;10:06;53;51;28,2;0
Segunda;18/09/2023;10:06;61;51;28,2;0,02
Segunda;18/09/2023;10:07;53;51;28,1;0
Segunda;18/09/2023;10:07;60;51;28,1;0
Segunda;18/09/2023;10:07;53;51;28,1;0
Segunda;18/09/2023;10:07;60;51;28,1;0
Segunda;18/09/2023;10:07;53;51;28,1;0
Segunda;18/09/2023;10:07;60;51;28,1;0
Segunda;18/09/2023;10:07;53;51;28,2;0
Segunda;18/09/2023;10:07;62;51;28,2;0,01
Segunda;18/09/2023;10:07;54;52;28,2;0
Segunda;18/09/2023;10:07;60;52;28,2;0,01
Segunda;18/09/2023;10:07;53;52;28,2;0
Segunda;18/09/2023;10:07;60;52;28,2;0
Segunda;18/09/2023;10:13;64;50;28,3;0
Segunda;18/09/2023;10:23;62;50;28,2;0
Segunda;18/09/2023;10:31;73;50;28,4;0
Segunda;18/09/2023;10:33;62;50;28,4;0
Segunda;18/09/2023;11:03;89;48;28,6;0
Segunda;18/09/2023;11:03;82;48;28,6;0
Segunda;18/09/2023;11:11;54;49;28,7;0
Segunda;18/09/2023;11:11;60;49;28,7;5,13
Segunda;18/09/2023;11:12;54;49;28,7;0
Segunda;18/09/2023;11:12;60;49;28,7;34,95
Segunda;18/09/2023;11:13;54;50;28,8;0
Segunda;18/09/2023;11:13;60;50;28,8;34,95
Segunda;18/09/2023;11:13;54;50;28,7;0
Segunda;18/09/2023;11:13;60;50;28,7;0,96
Segunda;18/09/2023;11:13;58;50;28,7;0
Segunda;18/09/2023;11:14;54;50;28,7;0
Segunda;18/09/2023;11:14;61;50;28,7;1,39
Segunda;18/09/2023;11:14;54;50;28,7;0
Segunda;18/09/2023;11:14;60;50;28,7;0,87
Segunda;18/09/2023;11:17;54;50;28,8;0
Segunda;18/09/2023;11:17;60;50;28,8;1,31
Segunda;18/09/2023;11:17;54;50;28,8;0
Segunda;18/09/2023;11:17;60;50;28,8;1,09
Segunda;18/09/2023;11:24;74;50;28,9;0
Segunda;18/09/2023;11:34;60;50;29;0
Segunda;18/09/2023;11:44;69;48;29,2;0
Segunda;18/09/2023;11:54;78;48;29,3;0
Segunda;18/09/2023;12:04;64;47;29,3;0
Segunda;18/09/2023;12:14;72;48;29,2;0
Segunda;18/09/2023;12:24;71;47;29,2;0
Segunda;18/09/2023;12:34;70;47;29,1;0
Segunda;18/09/2023;12:44;71;48;28,9;0
Segunda;18/09/2023;12:54;69;49;28,9;0
Segunda;18/09/2023;13:04;69;49;28,9;0
Segunda;18/09/2023;13:14;70;49;28,8;0
Segunda;18/09/2023;13:24;69;49;28,8;0
Segunda;18/09/2023;13:34;68;49;28,8;0
Segunda;18/09/2023;13:44;68;49;28,8;0
Segunda;18/09/2023;13:54;68;52;28,8;0
Segunda;18/09/2023;14:04;67;52;28,7;0
Segunda;18/09/2023;14:14;68;53;28,6;0
Segunda;18/09/2023;14:24;67;54;28,5;0
Segunda;18/09/2023;14:34;68;52;28,5;0
Segunda;18/09/2023;14:44;67;52;28,5;0
Segunda;18/09/2023;14:54;67;53;28,5;0
Segunda;18/09/2023;15:04;67;52;28,6;0
Segunda;18/09/2023;15:14;67;52;28,6;0
Segunda;18/09/2023;15:24;67;51;28,6;0
Segunda;18/09/2023;15:34;67;50;28,7;0
Segunda;18/09/2023;15:44;67;50;28,8;0
Segunda;18/09/2023;15:54;67;50;29;0
Segunda;18/09/2023;16:04;67;50;29,1;0
Segunda;18/09/2023;16:14;67;50;29,1;0
Segunda;18/09/2023;16:24;66;50;29,2;0
Segunda;18/09/2023;16:34;66;50;29,3;0
Segunda;18/09/2023;16:44;66;50;29,3;0
Segunda;18/09/2023;16:54;65;50;29,3;0
Segunda;18/09/2023;17:04;66;50;29,4;0
Segunda;18/09/2023;17:14;67;50;29,4;0
Segunda;18/09/2023;17:24;66;50;29,4;0
Segunda;18/09/2023;17:34;66;50;29,4;0
Segunda;18/09/2023;17:44;66;50;29,4;0
Segunda;18/09/2023;17:54;65;51;29,5;0
Segunda;18/09/2023;18:04;66;51;29,4;0
Segunda;18/09/2023;18:14;66;51;29,4;0
Segunda;18/09/2023;18:25;66;51;29,4;0
Segunda;18/09/2023;18:35;65;51;29,4;0
Segunda;18/09/2023;18:45;66;51;29,4;0
Segunda;18/09/2023;18:55;66;51;29,5;0
Segunda;18/09/2023;19:05;67;51;29,5;0
Segunda;18/09/2023;19:15;67;51;29,4;0
Segunda;18/09/2023;19:25;66;51;29,5;0
Segunda;18/09/2023;19:35;65;51;29,5;0
Segunda;18/09/2023;19:45;65;51;29,5;0
Segunda;18/09/2023;19:55;65;52;29,5;0
Segunda;18/09/2023;20:05;65;52;29,5;0
Segunda;18/09/2023;20:15;65;52;29,5;0
Segunda;18/09/2023;20:25;64;52;29,5;0
Segunda;18/09/2023;20:35;64;51;29,5;0
Segunda;18/09/2023;20:45;62;51;29,5;0
Segunda;18/09/2023;20:55;62;52;29,5;0
Segunda;18/09/2023;21:05;65;52;29,4;0
Segunda;18/09/2023;21:15;66;52;29,5;0
Segunda;18/09/2023;21:25;67;51;29,4;0
Segunda;18/09/2023;21:35;64;52;29,4;0
Segunda;18/09/2023;21:45;64;52;29,4;0
Segunda;18/09/2023;21:55;60;52;29,4;0
Segunda;18/09/2023;22:05;64;52;29,4;0
Segunda;18/09/2023;22:15;63;52;29,4;0
Segunda;18/09/2023;22:25;64;52;29,4;0
Segunda;18/09/2023;22:35;65;52;29,3;0
Segunda;18/09/2023;22:45;66;52;29,3;0
Segunda;18/09/2023;22:55;66;51;29,3;0
Segunda;18/09/2023;23:05;54;51;29,3;0
Segunda;18/09/2023;23:16;58;51;29,3;0
Segunda;18/09/2023;23:26;53;51;29,3;0
Segunda;18/09/2023;23:36;61;51;29,2;0
Segunda;18/09/2023;23:46;62;51;29,3;0
Segunda;18/09/2023;23:56;62;51;29,3;0
Terça;19/09/2023;00:06;53;51;29,3;0
Terça;19/09/2023;00:16;53;51;29,3;0
Terça;19/09/2023;00:26;53;52;29,2;0
Terça;19/09/2023;00:36;54;52;29,2;0
Terça;19/09/2023;00:46;57;52;29,1;0
Terça;19/09/2023;00:56;58;52;29,1;0
Terça;19/09/2023;01:06;60;52;29,1;0
Terça;19/09/2023;01:16;63;52;29,1;0
